Ano_Fase;Fase Estat;Chamada Divulgação;Instituição_Beneficiária;UF_Instituição_Benef;Grande Área;Área;Qtd_Propostas;Total_Geral
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;34.893
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Ciências Sociais Aplicadas;Comunicação;1;49.913
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Ciências Sociais Aplicadas;Direito;1;46.303
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;7.477
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Engenharias;Engenharia Civil;1;19.580
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Engenharias;Engenharia de Materiais e Metalúrgica;2;100.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Engenharias;Microeletrônica;2;138.613
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Lingüística, Letras e Artes;Letras;2;24.185
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Lingüística, Letras e Artes;Lingüística;1;25.242
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Rio Grande do Sul;RS;Outra;Multidisciplinar;2;16.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Tocantins;TO;Ciências Humanas;Educação;1;10.149
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Tocantins;TO;Ciências Humanas;História;1;14.897
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Triangulo Mineiro;MG;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;19.640
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Triangulo Mineiro;MG;Ciências da Saúde;Medicina;1;15.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Vale do Sao Francisco;PE;Ciências Agrárias;Zootecnia;1;20.327
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Vale do Sao Francisco;PE;Ciências Humanas;Educação;1;40.486
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal do Vale do Sao Francisco;PE;Lingüística, Letras e Artes;Artes;1;28.486
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK;MG;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;17.193
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK;MG;Ciências Agrárias;Zootecnia;1;8.934
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK;MG;Ciências da Saúde;Saúde Coletiva;2;84.739
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Biológicas;Biofísica;1;8.638
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Biológicas;Fisiologia;1;14.256
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências da Saúde;Enfermagem;1;4.971
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências da Saúde;Medicina;1;80.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências da Saúde;Saúde Coletiva;1;10.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Exatas e da Terra;Ciência da Computação;1;15.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Exatas e da Terra;Matemática;1;48.403
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Humanas;Educação;1;50.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Humanas;História;1;46.225
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Sociais Aplicadas;Comunicação;1;116.781
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Ciências Sociais Aplicadas;Direito;1;70.855
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Engenharias;Engenharia Civil;1;33.887
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Engenharias;Engenharia de Materiais e Metalúrgica;1;14.970
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Engenharias;Engenharia de Produção;2;50.552
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Fluminense;RJ;Lingüística, Letras e Artes;Letras;3;37.060
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Agrárias;Agronomia;2;19.874
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Agrárias;Zootecnia;2;56.760
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Exatas e da Terra;Ciência da Computação;1;10.857
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Humanas;Educação;2;18.889
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Sociais Aplicadas;Administração;1;123.047
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural de Pernambuco;PE;Ciências Sociais Aplicadas;Economia;1;15.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural do Rio de Janeiro;RJ;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;41.392
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural do Rio de Janeiro;RJ;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;14.922
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural do Rio de Janeiro;RJ;Ciências Humanas;Sociologia;1;25.104
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural do Rio de Janeiro;RJ;Engenharias;Engenharia Química;1;13.725
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Federal Rural do Semi-Árido;RN;Ciências Agrárias;Agronomia;1;48.112
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Feevale;RS;Ciências Sociais Aplicadas;Administração;1;7.219
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Feevale;RS;Ciências Sociais Aplicadas;Desenho Industrial;1;10.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Feevale;RS;Outra;Multidisciplinar;2;18.043
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Luterana do Brasil;RS;Ciências da Saúde;Enfermagem;1;60.815
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Luterana do Brasil;RS;Ciências Humanas;Educação;2;25.130
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Luterana do Brasil;RS;Ciências Sociais Aplicadas;Desenho Industrial;1;13.381
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Municipal de Sao Caetano do Sul;SP;Ciências Sociais Aplicadas;Comunicação;1;2.144
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Norte do Paraná;PR;Ciências Sociais Aplicadas;Desenho Industrial;1;13.880
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Nove de Julho;SP;Ciências Sociais Aplicadas;Administração;1;19.140
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Paranaense;PR;Outra;Multidisciplinar;1;12.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Paulista;SP;Engenharias;Engenharia de Produção;1;10.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Positivo;PR;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;12.330
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Potiguar;RN;Ciências da Saúde;Saúde Coletiva;1;19.406
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Presbiteriana Mackenzie;SP;Ciências da Saúde;Educação Física;1;14.550
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Presbiteriana Mackenzie;SP;Ciências da Saúde;Medicina;1;24.158
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Presbiteriana Mackenzie;SP;Ciências Exatas e da Terra;Física;1;34.150
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Presbiteriana Mackenzie;SP;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;2;62.025
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Regional do Cariri;CE;Engenharias;Engenharia de Produção;1;3.237
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Regional do Cariri;CE;Lingüística, Letras e Artes;Artes;1;46.306
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;RS;Ciências Humanas;Educação;3;40.955
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;RS;Engenharias;Engenharia Sanitária;1;30.176
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Regional Integrada do Alto Uruguai e das Missoes;RS;Ciências Humanas;Educação;1;15.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Salvador;BA;Engenharias;Engenharia de Energia;1;26.320
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade São Francisco;SP;Ciências Humanas;Filosofia;1;20.149
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade São Francisco;SP;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;8.073
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Tecnológica Federal do Paraná;PR;Ciências Agrárias;Agronomia;1;12.273
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Tecnológica Federal do Paraná;PR;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;11.813
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Tecnológica Federal do Paraná;PR;Ciências Exatas e da Terra;Ciência da Computação;1;7.642
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Tecnológica Federal do Paraná;PR;Ciências Humanas;Educação;1;8.276
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Tecnológica Federal do Paraná;PR;Engenharias;Engenharia de Produção;1;10.248
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Vale do Rio Verde de Tres Coracoes;MG;Ciências da Saúde;Odontologia;1;10.000
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Vale do Rio Verde de Tres Coracoes;MG;Lingüística, Letras e Artes;Letras;1;48.146
2008;Demanda;Chamada MCT/CNPq/FINEP Nº 05/2008 - ARC;Universidade Vila Velha;ES;Ciências da Saúde;Fonoaudiologia;1;7.600
2008;Demanda;Implantação de Rede de Meteorologia e Clima 2008 (ARC);Sociedade Brasileira de Meteorologia;RJ;Ciências Exatas e da Terra;Física;1;90.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Agronomia;15;73.840
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Ciência e Tecnologia de Alimentos;9;40.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Engenharia Agrícola;6;27.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Medicina Veterinária;8;30.696
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;6.944
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;4;17.890
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Agrárias;Zootecnia;12;49.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Biofísica;2;7.244
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Biologia Geral;1;2.400
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Bioquímica;8;30.400
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Botânica;4;17.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;2;8.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Ecologia;6;20.320
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Farmacologia;6;18.107
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Fisiologia;11;44.800
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Genética;8;33.348
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Imunologia;4;13.274
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Microbiologia;4;16.700
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Morfologia;11;38.689
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Parasitologia;2;5.100
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Biológicas;Zoologia;4;19.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Educação Física;5;19.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Enfermagem;12;44.572
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Farmácia;11;36.676
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;5;20.600
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Fonoaudiologia;2;8.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Medicina;33;123.637
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Nutrição;8;28.400
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Odontologia;12;45.248
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências da Saúde;Saúde Coletiva;6;23.900
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Astronomia;1;4.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Ciência da Computação;22;84.840
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Ciências Ambientais;1;3.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Física;31;119.590
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Geociências;14;54.765
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Matemática;9;31.880
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Oceanografia;7;31.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Probabilidade e Estatística;2;6.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Exatas e da Terra;Química;19;72.992
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Antropologia;7;22.710
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Arqueologia;3;11.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Ciência Política;5;16.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Educação;21;77.182
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Filosofia;5;14.660
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Geografia;6;20.830
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;História;11;38.768
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Psicologia;12;44.900
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Humanas;Sociologia;7;23.600
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Administração;10;39.768
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;3;15.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Ciência da Informação;3;11.886
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Comunicação;2;5.520
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Demografia;4;18.140
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Desenho Industrial;2;7.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Direito;3;12.700
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Economia;7;30.792
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;2;11.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Serviço Social;2;11.890
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Ciências Sociais Aplicadas;Turismo;1;3.200
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia Aeroespacial;1;3.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia Biomédica;4;14.500
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia Civil;10;38.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia de Materiais e Metalúrgica;8;26.776
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia de Minas;1;4.000
2009;Atendimento;Apoio à Participação em Eventos Científicos no Exterior - AVG;Não informada;NI;Engenharias;Engenharia de Produção;7;27.000
