Ano Fase,Fase Estat,Região Inst Benef Macro,UF Inst Benef Macro,Instituição Beneficiária Macro,Modalidade,Grande Área,Área,Qtd Propostas,Total Geral (R$),
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,1,48500,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,218000,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,49700,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,2,76404,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Educação,5,200831,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,34000,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,47900,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,30600,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Engenharias,Engenharia Biomédica,1,25999,
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,10000
2009,Demanda,Sudeste,SP,Universidade Estadual de Campinas,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,17500
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,2,42097,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,23100,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Engenharia Agrícola,2,50000,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,3,74640,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Biológicas,Ecologia,1,50000,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,19900,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,161600,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,60000,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,44400,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Química,1,21000,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Educação,4,198520,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,7200,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,37700,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,45350,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,39900,
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,8000
2009,Demanda,Sudeste,SP,Universidade Estadual Paulista Júlio de Mesquita Filho,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,27980,
2009,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,24000,
2009,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Engenharias,Engenharia de Materiais e Metalúrgica,1,64000,
2009,Demanda,Sudeste,SP,Universidade Federal de São Carlos,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,55789,
2009,Demanda,Sudeste,SP,Universidade Federal de Sao Paulo,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,1,130000,
2009,Demanda,Sudeste,SP,Universidade Metodista de Sao Paulo,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,13500,
2009,Demanda,Sudeste,SP,Universidade Paulista,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,26600,
2009,Demanda,Sudeste,SP,Universidade São Francisco,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,10600,
2009,Demanda,Sul,PR,Universidade Estadual de Londrina,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,29000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,40000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Agrárias,Zootecnia,1,40000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,40000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,44000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências da Saúde,Saúde Coletiva,1,20000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,1,9204,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,20000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,63800,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Engenharias,Engenharia Química,1,41000,
2009,Demanda,Sul,PR,Universidade Estadual de Maringá,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,20000
2009,Demanda,Sul,PR,Universidade Estadual de Ponta Grossa,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,14400,
2009,Demanda,Sul,PR,Universidade Estadual do Oeste do Parana,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,7500,
2009,Demanda,Sul,PR,Universidade Estadual do Oeste do Parana,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,10000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,3,146861,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Agrárias,Ciência e Tecnologia de Alimentos,1,30985,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,14000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Biológicas,Biologia Geral,1,239930,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,66624,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,1,62400,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências da Saúde,Farmácia,1,60390,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,2,40600,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,26363,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,24000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,26000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,8200,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Geografia,1,3600,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,16000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,15000,
2009,Demanda,Sul,PR,Universidade Federal do Paraná,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,1,18180
2009,Demanda,Sul,PR,Universidade Positivo,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,100000,
2009,Demanda,Sul,PR,Universidade Tecnológica Federal do Paraná,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,30000,
2009,Demanda,Sul,RS,Centro Universitario La Salle - Canoas,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Arquitetura e Urbanismo,1,6400,
2009,Demanda,Sul,RS,Faculdades Integradas de Taquara,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,41800,
2009,Demanda,Sul,RS,Fundação de Economia e Estatística,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,15300,
2009,Demanda,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,29500,
2009,Demanda,Sul,RS,Fundacao Zoobotanica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,59000,
2009,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências da Saúde,Odontologia,1,15000,
2009,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,23600,
2009,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,História,1,12440,
2009,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,53000,
2009,Demanda,Sul,RS,Pontifícia Universidade Católica do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Serviço Social,1,25000,
2009,Demanda,Sul,RS,Universidade de Passo Fundo,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,15710,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,8570,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,8240,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,História,1,23294,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,8600,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,18000,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,2,19210,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Economia,1,6500,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Engenharias,Engenharia Sanitária,1,9900,
2009,Demanda,Sul,RS,Universidade do Vale do Rio dos Sinos,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Lingüística,1,10050
2009,Demanda,Sul,RS,Universidade Federal de Pelotas,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,82000,
2009,Demanda,Sul,RS,Universidade Federal de Pelotas,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,21500,
2009,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,82700,
2009,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,31000,
2009,Demanda,Sul,RS,Universidade Federal de Santa Maria,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Comunicação,1,14590,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Agrárias,Medicina Veterinária,1,14600,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Botânica,1,98000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Biológicas,Zoologia,1,70000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,95200,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências da Saúde,Medicina,2,367469,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Física,1,85000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Exatas e da Terra,Geociências,4,57000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,33500,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Ciência Política,1,13701,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Educação,1,54000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,História,1,17000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,69000,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia Civil,1,33200,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,53200,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Engenharias,Engenharia Elétrica,1,35200,
2009,Demanda,Sul,RS,Universidade Federal do Rio Grande do Sul,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,17500,
2009,Demanda,Sul,RS,Universidade Feevale,Apoio a Publicações Científicas,Engenharias,Engenharia Sanitária,1,37000,
2009,Demanda,Sul,SC,Chaordic Systems,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,26000,
2009,Demanda,Sul,SC,Fundacao Universidade Regional de Blumenau,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,22000,
2009,Demanda,Sul,SC,Universidade do Estado de Santa Catarina,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,18000
2009,Demanda,Sul,SC,Universidade do Vale do Itajai,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,11000,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências da Saúde,Educação Física,1,24780,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências da Saúde,Enfermagem,2,212072,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Educação,2,45410,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Filosofia,1,8000,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,História,1,10450,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Psicologia,1,75766,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Humanas,Sociologia,1,19400,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Administração,1,95823,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Ciências Sociais Aplicadas,Serviço Social,1,24000,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Engenharias,Engenharia de Produção,1,30000,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Engenharias,Engenharia Sanitária,1,64820,
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Letras,2,24250
2009,Demanda,Sul,SC,Universidade Federal de Santa Catarina,Apoio a Publicações Científicas,Outra,Multidisciplinar,1,57162,
2010,Demanda,Centro-Oeste,DF,Associacao Brasileira de Antropologia,Apoio a Publicações Científicas,Ciências Humanas,Antropologia,1,14500,
2010,Demanda,Centro-Oeste,DF,Comissao Executiva do Plano da Lavoura Cacaueira,Apoio a Publicações Científicas,Ciências Agrárias,Agronomia,1,58000,
2010,Demanda,Centro-Oeste,DF,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Apoio a Publicações Científicas,Lingüística, Letras e Artes,Artes,1,4300
