Ano Fase;Fase Estat;Região Inst Benef Macro;UF Inst Benef Macro;Instituição Beneficiária Macro;Modalidade;Grande Área;Área;Qtd Propostas;Total Geral (R$)
2010;Atendimento;Sul;SC;Universidade Federal de Santa Catarina;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;15.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;13;255.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;20.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Engenharia Agrícola;2;25.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;5;175.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;5;105.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;25.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;3;350.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Botânica;2;75.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Genética;2;150.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Microbiologia;1;35.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Não informado;1;40.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Biológicas;Zoologia;4;107.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Educação Física;3;75.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Enfermagem;11;315.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;2;55.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;12;400.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Nutrição;1;30.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Odontologia;3;110.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;7;355.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Ciências Ambientais;1;38.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Física;2;100.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Geociências;7;464.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Matemática;3;69.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Oceanografia;1;35.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Probabilidade e Estatística;2;39.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Química;2;270.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;7;106.500
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Arqueologia;2;19.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;8;120.500
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Educação;26;345.810
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Filosofia;9;69.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Geografia;2;16.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;História;18;183.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;18;200.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;12;173.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;9;123.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;10.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;4;38.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;3;40.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Demografia;1;25.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Direito;1;10.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;6;85.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;3;40.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Serviço Social;3;35.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Biomédica;1;15.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Civil;2;20.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;5;136.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Minas;1;20.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia de Produção;4;95.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Elétrica;3;32.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Mecânica;1;28.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Química;1;45.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Engenharia Sanitária;1;15.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Engenharias;Microeletrônica;1;8.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Artes;3;35.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;5;42.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;5;38.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Não informado;1;10.000
2011;Atendimento;Não informada;\NI;Não informada;Apoio a Publicações Científicas;Outra;Divulgação Científica;4;60.000
2011;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;145.000
2012;Atendimento;Centro-Oeste;DF;Associacao Brasileira de Antropologia;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;20.000
2012;Atendimento;Centro-Oeste;DF;Associacao Brasileira de Enfermagem;Apoio a Publicações Científicas;Ciências da Saúde;Enfermagem;1;35.000
2012;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;25.000
2012;Atendimento;Centro-Oeste;DF;Sociedade Brasileira de Zootecnia;Apoio a Publicações Científicas;Ciências Agrárias;Zootecnia;1;15.000
2012;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;2;30.000
2012;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Ciências Humanas;História;1;15.000
2012;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;25.000
2012;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;10.000
2012;Atendimento;Centro-Oeste;GO;Universidade Federal de Goias;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;10.000
2012;Atendimento;Centro-Oeste;MS;Universidade Católica Dom Bosco;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;10.000
2012;Atendimento;Nordeste;BA;Universidade Estadual de Feira de Santana;Apoio a Publicações Científicas;Ciências Biológicas;Botânica;1;40.000
2012;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;157.000
2012;Atendimento;Nordeste;BA;Universidade Federal da Bahia;Apoio a Publicações Científicas;Ciências Humanas;Sociologia;1;18.000
2012;Atendimento;Nordeste;CE;Universidade Federal do Ceará;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Comunicação;1;10.000
2012;Atendimento;Nordeste;PB;Sociedade Brasileira de Farmacognosia;Apoio a Publicações Científicas;Ciências da Saúde;Farmácia;1;50.000
2012;Atendimento;Nordeste;PB;Universidade Federal da Paraíba;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;8.000
2012;Atendimento;Nordeste;PB;Universidade Federal de Campina Grande;Apoio a Publicações Científicas;Ciências Agrárias;Engenharia Agrícola;1;20.000
2012;Atendimento;Nordeste;PE;Universidade Federal de Pernambuco;Apoio a Publicações Científicas;Ciências Humanas;Arqueologia;1;8.000
2012;Atendimento;Nordeste;RN;Universidade Federal do Rio Grande do Norte;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;12.000
2012;Atendimento;Norte;AM;Instituto Nacional de Pesquisas da Amazônia;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;30.000
2012;Atendimento;Norte;PA;Museu Paraense Emilio Goeldi;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;12.000
2012;Atendimento;Sudeste;MG;Fundacao Gorceix;Apoio a Publicações Científicas;Engenharias;Engenharia de Minas;1;20.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Lavras;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;1;40.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Lavras;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;20.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;45.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;40.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;História;1;17.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;15.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Ciência da Informação;1;8.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;20.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Minas Gerais;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Lingüística;1;15.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Uberlandia;Apoio a Publicações Científicas;Engenharias;Engenharia Biomédica;1;15.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Agronomia;5;140.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;20.000
2012;Atendimento;Sudeste;MG;Universidade Federal de Viçosa;Apoio a Publicações Científicas;Outra;Divulgação Científica;1;12.000
2012;Atendimento;Sudeste;MG;Universidade Federal do Triangulo Mineiro;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;104.800
2012;Atendimento;Sudeste;RJ;Associacao Nacional de Pos Graduacao e Pesquisa em Educacao;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;50.000
2012;Atendimento;Sudeste;RJ;Associacao Nacional de Pos-Graduacao e Pesquisa em Administracao;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;2;27.000
2012;Atendimento;Sudeste;RJ;Colegio Brasileiro de Patologia Animal;Apoio a Publicações Científicas;Ciências Agrárias;Medicina Veterinária;1;60.000
2012;Atendimento;Sudeste;RJ;Comissao Nacional de Energia Nuclear;Apoio a Publicações Científicas;Engenharias;Engenharia de Materiais e Metalúrgica;2;80.000
2012;Atendimento;Sudeste;RJ;Fundacao Cesgranrio;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;20.000
2012;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Humanas;História;2;48.600
2012;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Administração;2;35.000
2012;Atendimento;Sudeste;RJ;Fundacao Getulio Vargas;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Economia;1;15.000
2012;Atendimento;Sudeste;RJ;Fundacao Instituto Brasileiro de Geografia e Estatistica;Apoio a Publicações Científicas;Ciências Sociais Aplicadas;Demografia;1;25.000
2012;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;140.000
2012;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;2;140.000
2012;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Humanas;Educação;1;10.000
2012;Atendimento;Sudeste;RJ;Fundacao Oswaldo Cruz;Apoio a Publicações Científicas;Ciências Humanas;História;1;30.000
2012;Atendimento;Sudeste;RJ;Instituto de Estudos da Religiao;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;17.000
2012;Atendimento;Sudeste;RJ;Instituto Nacional de Matemática Pura e Aplicada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Matemática;1;30.000
2012;Atendimento;Sudeste;RJ;Instituto Nacional de Matemática Pura e Aplicada;Apoio a Publicações Científicas;Ciências Exatas e da Terra;Probabilidade e Estatística;1;15.000
2012;Atendimento;Sudeste;RJ;Pontificia Universidade Catolica do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;12.000
2012;Atendimento;Sudeste;RJ;Sociedade Brasileira de Cardiologia;Apoio a Publicações Científicas;Ciências da Saúde;Medicina;1;60.000
2012;Atendimento;Sudeste;RJ;Sociedade de Psicanalise Iracy Doyle;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;1;10.000
2012;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências da Saúde;Saúde Coletiva;1;27.200
2012;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;65.000
2012;Atendimento;Sudeste;RJ;Universidade do Estado do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Ciência Política;1;25.000
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;35.000
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Biológicas;Biologia Geral;1;75.000
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências da Saúde;Enfermagem;1;25.000
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Antropologia;1;27.000
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Ciências Humanas;Psicologia;2;20.500
2012;Atendimento;Sudeste;RJ;Universidade Federal do Rio de Janeiro;Apoio a Publicações Científicas;Lingüística, Letras e Artes;Letras;1;10.000
