Ano Fase;Fase Estat;Modalidade;País Inst Benef Macro;Chamada Divulgação;Grande Área;Área;Qtd Bolsas
2008;Atendimento;Doutorado Sanduíche no Exterior;França;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Letras;4
2008;Atendimento;Doutorado Sanduíche no Exterior;Gales;Doutorado Sanduíche - SWE;Ciências Humanas;Sociologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Grécia;Doutorado Sanduíche - SWE;Ciências da Saúde;Farmácia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências da Saúde;Odontologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Ciências Humanas;Sociologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Engenharias;Engenharia Nuclear;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Holanda;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Lingüística;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Biofísica;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Botânica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Imunologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Biológicas;Zoologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências da Saúde;Medicina;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Oceanografia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;3
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Humanas;Antropologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Humanas;Ciência Política;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Humanas;Educação;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Economia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Produção;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Engenharias;Engenharia Mecânica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Engenharias;Engenharia Sanitária;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Inglaterra;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Lingüística;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Astronomia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;5
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Engenharias;Engenharia Nuclear;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Itália;Doutorado Sanduíche - SWE;Engenharias;Microeletrônica;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Malásia;Doutorado Sanduíche - SWE;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2008;Atendimento;Doutorado Sanduíche no Exterior;México;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Geociências;1
2008;Atendimento;Doutorado Sanduíche no Exterior;México;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Matemática;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Noruega;Doutorado Sanduíche - SWE;Ciências Biológicas;Botânica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Biológicas;Fisiologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Biológicas;Imunologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Humanas;Educação;3
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Humanas;Geografia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Humanas;História;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Ciências Humanas;Psicologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Engenharias;Engenharia Civil;4
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Portugal;Doutorado Sanduíche - SWE;Lingüística, Letras e Artes;Lingüística;1
2008;Atendimento;Doutorado Sanduíche no Exterior;República Tcheca;Doutorado Sanduíche - SWE;Ciências Biológicas;Ecologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Rússia;Doutorado Sanduíche - SWE;Ciências Agrárias;Agronomia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Síria;Doutorado Sanduíche - SWE;Ciências Humanas;Antropologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suécia;Doutorado Sanduíche - SWE;Ciências Biológicas;Farmacologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suécia;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Ciência da Computação;2
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Ciências Biológicas;Bioquímica;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Ciências Biológicas;Genética;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Ciências Biológicas;Morfologia;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Física;3
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Ciências Exatas e da Terra;Química;1
2008;Atendimento;Doutorado Sanduíche no Exterior;Suiça;Doutorado Sanduíche - SWE;Engenharias;Engenharia Nuclear;1
2008;Atendimento;Estágio Sênior no Exterior;Alemanha;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia Química;1
2008;Atendimento;Estágio Sênior no Exterior;Argentina;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Parasitologia;1
2008;Atendimento;Estágio Sênior no Exterior;Austrália;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Geociências;1
2008;Atendimento;Estágio Sênior no Exterior;Bélgica;Estágio Sênior no Exterior- ESN;Engenharias;Microeletrônica;1
2008;Atendimento;Estágio Sênior no Exterior;Canadá;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Fisiologia;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Ciências Agrárias;Agronomia;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Farmacologia;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Genética;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Oceanografia;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Ciências Humanas;Sociologia;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia de Materiais e Metalúrgica;1
2008;Atendimento;Estágio Sênior no Exterior;Estados Unidos;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Morfologia;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Matemática;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Probabilidade e Estatística;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Ciências Humanas;Antropologia;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Ciências Sociais Aplicadas;Economia;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia de Energia;1
2008;Atendimento;Estágio Sênior no Exterior;França;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia de Materiais e Metalúrgica;1
2008;Atendimento;Estágio Sênior no Exterior;Inglaterra;Estágio Sênior no Exterior- ESN;Ciências da Saúde;Odontologia;1
2008;Atendimento;Estágio Sênior no Exterior;Inglaterra;Estágio Sênior no Exterior- ESN;Ciências Humanas;Filosofia;1
2008;Atendimento;Estágio Sênior no Exterior;Inglaterra;Estágio Sênior no Exterior- ESN;Engenharias;Engenharia de Produção;1
2008;Atendimento;Estágio Sênior no Exterior;Inglaterra;Estágio Sênior no Exterior- ESN;Lingüística, Letras e Artes;Lingüística;1
2008;Atendimento;Estágio Sênior no Exterior;Nova Zelândia;Estágio Sênior no Exterior- ESN;Ciências da Saúde;Saúde Coletiva;1
2008;Atendimento;Estágio Sênior no Exterior;Portugal;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Ciência da Computação;1
2008;Atendimento;Estágio Sênior no Exterior;Suiça;Estágio Sênior no Exterior- ESN;Ciências Biológicas;Genética;1
2008;Atendimento;Estágio Sênior no Exterior;Suiça;Estágio Sênior no Exterior- ESN;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Estágio/Especialização no Exterior;Espanha;Processo de Inscrição 2008 - Convênio CNPq / Centro de Estudos Brasileiros da Universidade de Salamanca;Ciências Humanas;Antropologia;1
2008;Atendimento;Estágio/Especialização no Exterior;Espanha;Processo de Inscrição 2008 - Convênio CNPq / Centro de Estudos Brasileiros da Universidade de Salamanca;Ciências Sociais Aplicadas;Economia;1
2008;Atendimento;Estágio/Especialização no Exterior;Espanha;Processo de Inscrição 2008 - Convênio CNPq / Centro de Estudos Brasileiros da Universidade de Salamanca;Lingüística, Letras e Artes;Lingüística;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Astronomia;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Ciências Humanas;Geografia;1
2008;Atendimento;Pós-Doutorado no Exterior;Alemanha;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2008;Atendimento;Pós-Doutorado no Exterior;Argentina;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2008;Atendimento;Pós-Doutorado no Exterior;Argentina;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2008;Atendimento;Pós-Doutorado no Exterior;Argentina;Pós Doutorado no Exterior - PDE;Lingüística, Letras e Artes;Letras;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Ecologia;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Genética;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Astronomia;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Ciências Humanas;Educação;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Minas;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Pós-Doutorado no Exterior;Austrália;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Sanitária;1
2008;Atendimento;Pós-Doutorado no Exterior;Austria;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;1
2008;Atendimento;Pós-Doutorado no Exterior;Austria;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Materiais e Metalúrgica;1
2008;Atendimento;Pós-Doutorado no Exterior;Bélgica;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;2
2008;Atendimento;Pós-Doutorado no Exterior;Bélgica;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Física;1
2008;Atendimento;Pós-Doutorado no Exterior;Bélgica;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Botânica;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Fisiologia;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Enfermagem;2
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Farmácia;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências da Saúde;Medicina;2
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Ciência da Computação;3
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Geociências;2
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Química;2
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Humanas;Antropologia;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Humanas;Geografia;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Ciência da Informação;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Comunicação;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia de Produção;3
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Elétrica;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Mecânica;1
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Química;2
2008;Atendimento;Pós-Doutorado no Exterior;Canadá;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Sanitária;1
2008;Atendimento;Pós-Doutorado no Exterior;Dinamarca;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Medicina Veterinária;1
2008;Atendimento;Pós-Doutorado no Exterior;Dinamarca;Pós Doutorado no Exterior - PDE;Ciências Exatas e da Terra;Oceanografia;1
2008;Atendimento;Pós-Doutorado no Exterior;Escócia;Pós Doutorado no Exterior - PDE;Ciências Biológicas;Farmacologia;1
2008;Atendimento;Pós-Doutorado no Exterior;Escócia;Pós Doutorado no Exterior - PDE;Engenharias;Engenharia Sanitária;1
2008;Atendimento;Pós-Doutorado no Exterior;Espanha;Pós Doutorado no Exterior - PDE;Ciências Agrárias;Agronomia;2
